,EG.ELC.ACCS.ZS,AG.LND.AGRI.ZS,NV.AGR.TOTL.ZS,ER.H2O.FWTL.ZS,MS.MIL.TOTL.TF.ZS,FB.ATM.TOTL.P5,FB.CBK.BRWR.P3,DT.DOD.ALLC.ZS,per_allsp.cov_pop_tot,FB.CBK.DPTR.P3,SE.COM.DURS,EG.ELC.HYRO.ZS,EG.ELC.FOSL.ZS,EG.IMP.CONS.ZS,BN.KLT.DINV.CD,BM.KLT.DINV.WD.GD.ZS,AG.LND.FRST.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD,NY.GDP.PCAP.CD,NV.IND.TOTL.ZS,DT.INT.DECT.GN.ZS,IT.NET.USER.P2,NV.IND.MANF.ZS,CM.MKT.LCAP.GD.ZS,MS.MIL.XPND.GD.ZS,IT.CEL.SETS.P2,GC.FIN.FRGN.GD.ZS,DT.ODA.ODAT.GI.ZS,BN.GSR.MRCH.CD,EN.ATM.GHGO.ZG,BX.TRF.PWKR.DT.GD.ZS,EN.POP.DNST,DT.DOD.PVLX.GN.ZS,EG.ELC.RNEW.ZS,NV.SRV.TETC.ZS,DT.DOD.DSTC.IR.ZS,GC.REV.SOCL.ZS,CM.MKT.TRAD.GD.ZS,GC.TAX.EXPT.ZS,GC.TAX.GSRV.RV.ZS,NE.TRD.GNFS.ZS,BG.GSR.NFSV.GD.ZS,BM.GSR.TRVL.ZS,AG.LND.EL5M.UR.ZS,SE.ADT.1524.LT.ZS,country_code,GDPdelta,GDPpercentgrowth,country_name,region_East Asia & Pacific,region_Europe & Central Asia,region_Latin America & Caribbean,region_Middle East & North Africa,region_North America,region_South Asia,region_Sub-Saharan Africa,region,growthInd
88,0.0,0.5747350469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00053599707638,2218824698.34,0.0,39343.9111633,0.0,0.0,62.24,0.0,0.0,0.0,103.289656791,0.0,0.0,0.0,0.0,0.0,0.137415032282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GRL,0.0,0.0,Greenland,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,-1
89,0.0,39.1798556675,12.2690734503,3.04395604396,0.613904476115,22.1647222355,147.175159759,5.25683333333,0.0,0.0,10.0,36.4298313423,49.2837419523,31.7578225655,-676945299.96,0.256395705896,35.5393803658,36994384525.7,39621407862.5,2621.27310698,29.4335835928,1.86915847885,8.3,19.8416311289,0.0,0.404845625978,107.528124694,0.928548142526,7.4566760786,-4803302566.13,198.267294435,11.4885445573,131.648466468,0.0,50.7162580477,58.2973429569,38.7405580908,2.26175393915,0.0,0.0,57.6912331094,63.0432393334,10.9589783428,30.8164619488,0.0,0.0,GTM,4152385706.55,10.7283780987,Guatemala,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,0
90,0.0,34.5679012346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2962962963,0.0,0.0,0.0,0.0,0.0,48.4037347174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,293.372222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GUM,0.0,0.0,Guam,1.0,0.0,0.0,0.0,0.0,0.0,0.0,East Asia & Pacific,-1
91,0.0,8.52425704851,21.4604825572,0.0,0.972035418102,14.084907407,0.0,68.3002333333,0.0,0.0,6.0,0.0,0.0,0.0,-164800000.0,0.0,84.2590805182,1896165997.52,2104783107.81,2534.02284634,21.5984044406,0.624732400851,18.6333333333,7.82535743164,14.774682382,1.51851471076,63.4010417204,0.0,32.6754147917,-413760061.5,-98.0911122928,14.3954969555,3.80066548133,0.0,0.0,56.9411293011,29.2316090787,0.0,0.0422270455059,0.0,0.0,130.903315854,25.1288832774,18.8167213518,0.0,93.0989379883,GUY,332189656.397,16.1686245935,Guyana,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,0
93,0.0,5.71428571429,0.0626700280037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,99.9974062996,99.5557879343,-170681641.343,28.3962333775,0.0,2.14974499683e+11,2.16219655397e+11,30935.6736653,7.17554176754,0.0,66.9666666667,1.91345298059,979.123666725,0.0,167.005020898,-0.0446245107289,0.0,21726082774.8,-63.7642919965,0.158095485544,6618.06349206,0.0,0.0,92.7617882045,0.0,0.0045433357493,776.032186452,0.0,20.7530931559,392.91035924,62.2304788232,23.1652031711,0.0,0.0,HKG,29575380860.4,13.7579262845,"Hong Kong SAR, China",1.0,0.0,0.0,0.0,0.0,0.0,0.0,East Asia & Pacific,0
94,0.0,28.4267286323,12.5966407431,1.77255680565,0.713402361895,14.1008234303,100.194312737,51.6772666667,50.9816997163,0.0,9.0,37.3833352343,59.8847062334,53.6146908068,-812895763.4,0.553943733426,48.5476807579,13550904382.0,15311527645.8,1865.37064314,28.2076786691,0.685908030038,9.6,18.9160555272,0.0,0.934965607182,85.1480061089,1.57285355225,12.5865687564,-4332187093.36,-52.8223385577,19.5779806488,64.8741472279,0.0,40.1152937666,59.1957190396,14.3129871493,11.7987052229,0.0,0.0,40.5842935455,122.574865377,22.251483014,24.6673206708,0.0,93.9243087769,HND,1856319835.2,12.3632660254,Honduras,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,0
96,0.0,22.5798189183,4.94560084329,0.0,1.08564394281,88.486483463,0.0,0.0,68.2322038687,0.0,8.0,43.5970431716,55.9103687286,55.4250377118,-3305535607.33,1.54545717155,34.1887062187,64425901032.5,63500757474.3,14532.5678156,27.8910468898,0.0,45.42,14.8966494521,65.9322183013,1.75710817042,109.054345243,0.475234051123,1.02614092311,-13149275080.3,-83.5259738629,3.01008236686,79.2207886586,0.0,44.0896312714,67.1633522669,0.0,33.9259009791,4.73104276323,0.0,44.5378230021,81.0082978301,28.6063172054,22.4293821054,0.0,0.0,HRV,-2502547392.93,-3.89593155055,Croatia,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,-1
97,0.0,65.146710208,0.0,0.0,0.0,0.0,1.7684737805,88.2568,0.0,326.568635274,6.0,32.9529686955,67.0470313045,20.3390335023,-53256666.6667,0.0,3.72278664731,6339501860.54,6849115293.0,652.952384064,0.0,0.349569325973,7.63333333333,0.0,0.0,0.0,32.2787371945,0.0,49.7483663827,-1426931031.28,2366.905,20.8573976582,352.141279632,0.0,32.9529686955,0.0,0.0,0.0,0.0,0.0,0.0,55.7961352826,17.6336719004,8.31982713094,0.0,0.0,HTI,182157321.622,2.7021024578,Haiti,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,-1
98,0.0,64.4319122611,3.82027599235,93.0666666667,0.900978153214,53.2815232036,0.0,0.0,89.4449900177,0.0,11.3333333333,0.564216306522,54.5499337776,59.2743362579,-1570100393.03,30.9781729311,22.4741874879,1.41982903317e+11,1.347936306e+11,14142.8773521,30.3817373571,0.0,58.7666666667,21.3401198534,22.7049436645,1.20117775118,116.291088088,5.471874084,0.0,608789663.518,14.2853972899,1.53736718792,111.649607749,0.0,6.22110064874,65.7979866505,0.0,33.04357136,24.1698218988,0.0,33.0335255189,153.536584786,25.2798225558,16.5784110005,0.0,0.0,HUN,1010359423.87,0.737228847995,Hungary,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,-1
103,0.0,29.9187997152,14.4961905035,0.0,0.514641625169,13.1425236418,198.156075411,25.8627333333,44.0213213762,0.0,9.0,7.64029159402,86.8490740078,-74.5814087909,-2766766960.46,0.884929200458,52.8834105224,4.94008486127e+11,6.7703944071e+11,2097.06702072,47.504002957,1.01668773946,6.87458470476,27.0727200871,36.0565092996,0.673559567216,56.455374634,0.0,0.777402846599,30451852188.6,-78.7931722525,1.33968424115,129.928323682,0.0,13.0782164697,37.9998067619,36.2711862111,0.0,17.5925198124,0.0,0.0,52.9675903261,7.68060713743,20.8077004626,0.0,99.4669265747,IDN,1.39171879168e+11,21.7163075307,Indonesia,1.0,0.0,0.0,0.0,0.0,0.0,0.0,East Asia & Pacific,1
105,0.0,75.9590643275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0701754386,5520632969.2,4740091510.3,66757.844776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.145614035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IMY,1082475641.1,24.5138679741,Isle of Man,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,1
106,0.0,60.4788123194,17.9257469186,0.0,0.551578336798,4.36463191601,0.0,20.8575,21.4540260621,0.0,8.0,13.8758151072,81.3424088988,26.1190270301,-17279055990.0,1.37549308402,23.193135992,1.27605590453e+12,1.45090278215e+12,1065.70727953,28.3596780767,0.533034684923,4.48333333333,15.5052737902,98.472485219,2.59544147724,31.2688354194,0.18426986849,0.428834982649,-75902197461.1,60.6608686328,3.56366389256,402.590923329,0.0,16.6779915574,53.7145750047,15.4810358773,0.209659190934,82.593571867,0.176472144744,24.9664567194,47.5408792027,13.7240491514,11.4155934706,0.0,0.0,IND,3.74752919401e+11,27.2574300882,India,0.0,0.0,0.0,0.0,0.0,1.0,0.0,South Asia,1
107,0.0,61.2817535201,0.932324051726,1.48979591837,0.453398687631,94.6431655547,0.0,0.0,0.0,0.0,10.0,2.95375428169,78.9655193659,89.9995017242,10478816579.4,21.6843904106,10.3544297673,2.59938687747e+11,2.29645741325e+11,58134.5273441,29.7646930446,0.0,64.6261081837,20.9182923636,32.4693597453,0.562150494208,112.841837087,0.0,0.0,46737514746.2,-88.0943538851,0.230810374956,64.9531184981,0.0,12.2409783831,69.3029829036,0.0,17.3108298524,6.57803018534,0.0,35.6489168851,162.301090988,72.6084772522,8.68223594443,0.0,0.0,IRL,6910707152.32,2.9105729725,Ireland,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,-1
108,0.0,28.9275736084,7.0409628985,72.6070038911,2.31396139059,18.2498391489,0.0,6.6093,0.0,0.0,8.0,4.80573905841,95.1062580693,-68.8222817859,0.0,0.0603667778317,6.56533726321,3.77880718327e+11,4.30992055668e+11,5206.45514413,43.9187839612,0.208360573084,11.7633333333,12.0088361261,13.367359442,2.9030749545,57.3659099834,0.0,0.0685056039688,0.0,22.7774456848,0.293268050507,44.543210013,0.0,4.89374193073,49.0402531403,0.0,15.3902525869,3.45081829535,0.0,2.1242564182,48.9461223449,0.0,0.0,0.0,97.8714294434,IRN,14336144963.8,3.37269829131,"Iran, Islamic Rep.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,Middle East & North Africa,-1
109,0.0,19.2324777682,0.0,0.0,7.49251958379,0.909731193411,0.0,0.0,0.0,0.0,6.0,11.2646277783,67.4166721947,-307.656440299,-1437466666.67,0.0329376871174,1.89069021601,1.10704855683e+11,1.24153591911e+11,3788.08029588,0.0,0.0,0.996666666667,0.0,0.0,2.34251923901,58.3469544918,0.0,60.8316659705,20358600000.0,-89.0780715237,0.0644952308241,66.8907080469,0.0,11.2646277783,0.0,0.0,0.0,0.0,0.0,0.0,77.945258397,7.65902916415,12.5687759128,0.0,0.0,IRQ,39549174383.4,33.9907664251,Iraq,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Middle East & North Africa,1
110,0.0,18.7098919368,5.72822268,0.0970588235294,0.0693332528704,95.9981846127,0.0,0.0,0.0,0.0,10.0,72.8306925517,0.0135749643928,13.8295532441,2623713888.86,17.9135085939,0.401197007481,17226587594.6,14109144828.8,54645.4041689,24.3386876346,0.0,91.5333333333,11.5230526695,0.0,0.174971136998,108.02897022,0.764480378155,0.0,-879138220.846,-98.6255204718,0.64412454863,3.15038736492,0.0,99.9836419235,69.9330896854,0.0,9.22456789368,0.0,0.00171037743904,41.3189861093,83.9016580019,3.78559270484,0.0,0.0,0.0,ISL,-69848010.2551,-0.492096379938,Iceland,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,-1
111,0.0,23.9725816389,0.0,260.533333333,6.14394411104,89.9677900658,904.464344348,0.0,0.0,1023.73102107,11.6666666667,0.0325751276342,99.4967501292,84.4120472623,-2200833333.33,2.97729933341,7.13493530499,2.01464467432e+11,2.1804548528e+11,27487.3074737,0.0,0.0,56.8793540649,0.0,90.4334620604,6.63377618147,126.291454439,0.0,0.0,-3639600000.0,106.276526531,0.285470632748,338.485828712,0.0,0.0935761676402,0.0,0.0,16.5303652623,45.9848734235,0.0,31.894029918,74.1890769904,20.5696461022,19.37620578,0.0,0.0,ISR,31071641454.3,14.6028238553,Israel,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Middle East & North Africa,0
112,0.0,48.2781441944,2.05119630768,0.0,1.62146438591,97.7662242525,447.488765687,0.0,0.0,0.0,12.0,13.6548614887,79.8005965803,84.6389633313,43563854061.4,2.61250478777,30.3270551438,2.25964756547e+12,2.17857283426e+12,38438.6051677,25.6285605661,0.0,44.7166666667,16.6730756884,33.5119205535,1.70347659893,150.45143745,0.0,0.0,165889367.603,209.743682096,0.256219440174,199.859937445,0.0,19.3502861098,72.3202431262,0.0,34.6553648792,66.9330879072,0.0,21.210960156,51.8469237043,10.1943358982,23.714489824,0.0,0.0,ITA,-12753195761.6,-0.570708078758,Italy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,-1
113,0.0,41.9205909511,5.74875353898,7.50462107209,0.233212751046,24.3672683806,0.0,10.5542,0.0,0.0,6.0,3.19417513028,93.84123993,86.2862539247,-863995619.657,0.21065521831,31.2040627886,12846706662.8,13837167543.9,4808.4045318,22.6753626301,5.95246685439,23.0,9.18429938339,0.0,0.851050311341,102.526194127,3.99670910665,3.09772798868,-3910714111.04,97.2318300177,16.0035558254,246.715943367,0.0,6.15876007002,71.5760727838,59.144999493,2.17177781441,0.0,0.0,30.0536233595,100.572412595,38.093388091,11.9685314908,0.0,0.0,JAM,-53044722.2975,-0.375889760081,Jamaica,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,-1
114,0.0,11.161096584,2.8636705538,137.961876833,6.94130870144,24.6538682749,0.0,26.0019,0.0,0.0,10.0,0.44354438761,99.4708631768,96.1096072297,-2576226464.93,0.214457173386,1.10270081984,20966922657.4,24377753163.2,3475.80770332,32.5130132502,2.11016166419,23.0,20.7812225993,178.554245973,6.26682784713,90.5184597576,-4.93899312843,11.8047909668,-6627573503.96,0.0,16.6548894282,67.9895969352,0.0,0.529136823155,64.623316196,86.8365655325,0.453870311169,93.2646740404,0.0,37.6440085246,134.98981318,39.3600376167,25.7614213882,0.0,98.9493408203,JOR,1998650248.88,8.75446550626,Jordan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Middle East & North Africa,0
115,0.0,12.6995884774,1.15348095733,19.2976744186,0.371735136736,127.737711134,0.0,0.0,0.0,0.0,9.0,7.01790051365,62.473752817,81.5621260527,67275972726.6,1.82743290458,68.4598079561,4.74689133465e+12,5.475623739e+12,37073.9746716,27.2645731596,0.0,75.9,19.3412981838,76.4435620799,0.969517847733,87.4593832518,0.0,0.0,77989845030.9,70.8893084466,0.0330537896343,351.267489712,0.0,9.5176947658,71.5819458831,0.0,0.954531655168,118.678956169,0.0,31.4912394727,31.3519734282,6.17580746696,16.1585530929,0.0,0.0,JPN,3.17793203017e+11,5.6576672501,Japan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,East Asia & Pacific,0
116,0.0,78.1655122174,6.08544951412,32.1989121989,0.955874044597,49.1407698807,0.0,1.04946666667,45.7777216927,0.0,10.0,9.56469895764,88.2775795102,-113.353852975,-10409522105.3,3.39059750353,1.22984035263,1.17866720072e+11,1.35432628759e+11,7483.41883053,41.4026466145,4.4218952027,11.0733333333,12.1450444219,27.041551666,1.18485951823,94.7317780405,0.0,0.785649095652,21280713074.3,17.6325485079,0.134122091065,5.83409181267,0.0,9.56469895764,52.5119038714,47.7334094281,0.0,5.03032410473,0.0,0.0,87.4075017363,12.8372396574,9.98379791166,0.0,99.8345108032,KAZ,28032106695.9,21.2390780359,Kazakhstan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,1
117,0.0,47.6976959389,24.7779926661,11.2077294686,0.201142022972,5.95740246054,63.5527607682,74.4660666667,0.0,0.0,0.0,43.054287024,36.6590774518,17.3517185819,-271700081.391,0.119632626808,7.30365112275,34958286853.0,36084237172.3,913.080199155,21.2213682429,0.321839451806,8.88666666667,13.8079697346,33.8725364925,1.57507027498,40.245254648,1.43671377608,21.504674442,-4940543554.58,31.2871666667,1.86121503367,67.2154302983,0.0,64.1547146252,54.000639091,28.8783007824,0.0,2.04410752801,0.0,41.2449843528,54.1123430073,13.9064148899,13.92558022,0.0,82.3904724121,KEN,7478317105.78,20.9856830085,Kenya,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sub-Saharan Africa,1
118,0.0,55.7405283281,26.398113421,16.3641937462,0.847843376779,5.14310486541,22.5890501969,58.459,0.0,74.5094606865,9.0,87.9809562933,12.0190437067,59.2926981259,-258569006.333,-0.0116950681982,3.93076120959,4544195403.62,4606026658.06,853.128902454,23.121314081,1.04974012548,15.2433333333,14.2245463198,2.1795267785,3.04627632984,64.2526664338,3.05015368885,25.2605880102,-1424905243.47,-60.3556303601,21.0834438585,27.7553006604,0.0,87.9809562933,50.480572498,28.5958176249,0.0,2.43715552269,0.0060766179069,48.4955305082,138.847874412,32.2725678757,23.9079641934,0.0,99.7518463135,KGZ,258371421.314,5.98211121989,Kyrgyz Republic,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,0
119,0.0,31.2806858524,34.1288093892,1.81094527363,2.55321116744,3.06042237084,0.0,89.0521666667,2.64562373692,0.0,0.0,3.00323685891,95.608266033,32.4059713617,-717708701.691,0.130679804779,58.6267845003,9797667261.99,10381873019.5,702.544441629,24.5489454246,0.251777722505,0.51,16.7626668648,0.0,1.0086525117,31.1665994026,2.9087191164,35.950773814,-1443696792.8,0.0,1.77771478838,78.9461005363,0.0,4.39173396695,41.3222451863,10.3757893631,0.0,0.0,3.1796769643,39.1857993687,125.575627208,24.9633493595,12.7923595515,0.0,87.3019218445,KHM,2301489680.59,23.1641239765,Cambodia,1.0,0.0,0.0,0.0,0.0,0.0,0.0,East Asia & Pacific,1
120,0.0,41.975308642,25.5072932999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1679123.49829,-0.0413630134537,15.0,128390656.108,150502445.067,1304.37809976,8.60169004891,0.0,7.32333333333,5.86170143476,0.0,0.0,4.04937350059,0.0,0.0,-59765673.7655,-100.0,10.2453862795,121.527983539,0.0,0.0,65.8910166512,0.0,0.0,0.0,0.0,0.0,113.421221266,47.5852479985,17.1430417238,0.0,0.0,KIR,7708364.57229,5.20413095552,Kiribati,1.0,0.0,0.0,0.0,0.0,0.0,0.0,East Asia & Pacific,0
121,0.0,20.1153846154,1.40790010336,0.0,0.0,62.7023897555,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,-147713768.025,0.825503595256,42.3076923077,709233444.444,733819836.76,13880.9675064,27.6020881907,0.0,49.4666666667,7.61479683373,78.9016824634,0.0,139.829926935,-0.595302924778,6.18663963747,-218908751.605,0.0,5.40431532809,196.506410256,0.0,0.0,70.9900097309,0.0,0.0,0.790581037786,0.0,13.8917946787,84.4762873394,37.9672669622,11.706301149,0.0,0.0,KNA,-19984166.6644,-2.74534669824,St. Kitts and Nevis,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,-1
122,0.0,18.7323312154,2.60165150808,45.0269853508,2.77229186743,242.047463049,0.0,0.0,0.0,0.0,8.0,0.722290592354,65.4974655709,80.5962739996,10035500000.0,1.95276511198,64.2694490901,1.00894438699e+12,1.01355706369e+12,20638.3678137,36.6552726453,0.0,80.4666666667,28.5088798948,79.8343603954,2.59862862968,96.0281845357,-0.0771224523795,0.0,30949700000.0,69.4044709381,0.604630191897,504.133046786,0.0,1.03105076134,60.7430758466,0.0,15.4168685203,158.720636854,0.0,25.5967355391,89.1963995965,16.6729694836,21.1971681253,0.0,0.0,KOR,1.33079493348e+11,13.4094370543,"Korea, Rep.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,East Asia & Pacific,0
123,0.0,52.3560209424,16.784004322,0.0,0.0,19.253554937,76.7909674678,0.0,0.0,0.0,0.0,1.94267676965,98.0573232303,26.2669762302,-494556919.104,0.391764728281,0.0,5391614128.37,5474615526.61,3084.34474866,18.4888415134,0.77115339418,0.0,12.9513472524,0.0,0.248951643261,32.4130039588,0.0,44.4191837111,-2246378241.88,0.0,18.6657691625,160.505220293,0.0,1.94267676965,64.7235200599,45.153507133,0.0,0.0,0.0,0.0,68.3462375504,18.4232381955,21.5382244656,0.0,0.0,KSV,627378167.838,11.7928518558,Kosovo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,0
124,0.0,8.48297792742,0.0,0.0,1.66672266861,49.9059576729,190.437291918,0.0,0.0,0.499059576729,9.0,0.0,100.0,-400.585173676,8745794569.32,7.60192288295,0.335016835017,1.22645620553e+11,1.23192616074e+11,45466.1959509,0.0,0.0,42.5333333333,0.0,0.0,3.52350610749,67.7356101085,0.0,0.0,47487576764.7,371.979539953,0.0,151.985110363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0928214223,21.0439105266,47.5824905864,0.0,98.5452880859,KWT,16699280181.4,13.4518644565,Kuwait,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Middle East & North Africa,0
126,0.0,9.14933564414,35.3233533866,1.83455882353,4.44848587865,3.68703674102,0.0,55.5764,1.65252629846,0.0,5.0,0.0,0.0,0.0,-289962736.363,-0.157601322256,75.5512131716,5166597831.71,6160453554.04,853.14513902,27.3743534606,1.29005284871,3.73,8.68910176142,0.0,0.296592265948,36.376699478,2.87532679876,26.5220522505,-287201389.117,53.5003950562,0.372540230978,26.1961669555,0.0,97.3087000577,37.3022931528,23.0896533383,0.0,0.0,0.569180612615,44.4118287905,76.5526879298,8.706722632,39.4427469416,0.0,0.0,LAO,1764110453.43,30.9019793509,Lao PDR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,East Asia & Pacific,1
127,0.0,65.2688172043,4.87373525588,27.2916666667,5.37641398372,36.5620630861,240.088305342,6.09023333333,0.0,816.288666245,9.0,4.05971332987,95.9402866701,96.1305796609,-3184062142.33,3.35883997834,13.366568915,29515533443.9,32117414699.5,7144.83887424,16.8228209024,5.37609613452,23.8033333333,8.21543633849,37.8443160746,4.26781364753,40.2695843032,0.949545568297,12.0658340098,-10057706875.7,366.014111111,23.2965639658,403.276539589,0.0,4.05180494903,78.3034438417,13.0017125758,0.861043238804,4.27807111363,0.0,39.0378011012,101.183620971,96.1570490742,28.7479268135,0.0,98.7147903442,LBN,4429200323.69,15.1437084265,Lebanon,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Middle East & North Africa,0
128,0.0,27.3221207087,0.0,0.0,0.159093244914,1.34072198092,0.0,20.6663,62.5892344399,0.0,6.0,0.0,0.0,0.0,-247992384.913,9.40400799668,45.5668604651,914738366.667,1151767546.55,247.843634576,0.0,48.8410244595,1.02712552685,0.0,0.0,0.518005810487,22.5491978004,0.0,490.799042726,-387049860.678,16.5908191966,5.79941633886,38.1250588317,0.0,0.0,0.0,958.338813087,0.0,0.0,0.0,0.0,273.989065808,188.215714247,2.11150532902,0.0,49.0741081238,LBR,292139697.625,27.0531292791,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sub-Saharan Africa,1
129,0.0,8.74376257431,1.97391459691,695.571428571,3.27726687241,3.59326604945,131.454884678,0.0,0.0,642.2602042,9.0,0.0,100.0,-498.435790112,271566666.667,4.81016187166,0.123327687918,72561654133.7,70954898914.9,11867.5599081,77.3081331297,0.0,8.17399979284,4.50221238828,0.0,1.10452004858,121.080545838,0.0,0.197797472208,28190800000.0,5.15247108307,0.0,3.47619188348,0.0,0.0,20.7179522734,0.0,0.0,0.0,0.0,0.0,101.92385153,5.97156497291,31.5450246729,0.0,0.0,LBY,-13211760709.6,-18.9006988607,Libya,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Middle East & North Africa,-1
130,0.0,16.7213114754,3.91028516913,14.3,0.0,31.7584725943,0.0,33.0139,0.0,0.0,10.0,0.0,0.0,0.0,-193166457.16,0.455132925632,33.9672131148,1184878432.1,1263616972.32,6861.87826288,17.3904688527,1.86147870331,31.9666666667,4.40509277027,0.0,0.0,98.6769020477,0.996038154449,7.61925779186,-379826470.37,-300.0,2.40539957847,283.098907104,0.0,0.0,78.6992447708,173.924029234,0.0,0.0,0.0,15.5866824373,105.545563678,47.3541715951,22.0554385457,0.0,0.0,LCA,-26347228.0197,-2.12065123778,St. Lucia,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,-1
134,0.0,41.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,43.125,4729095659.63,0.0,132410.849471,37.3815620459,0.0,70.0267394811,0.0,0.0,0.0,94.6160185519,0.0,0.0,0.0,0.0,0.0,223.241666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LIE,0.0,0.0,Liechtenstein,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,-1
135,0.0,39.839472705,12.5847788013,24.5265151515,2.61031594909,10.7692497394,0.0,63.4296,29.8317368717,0.0,9.0,39.9994785423,59.6996988879,44.3648339345,-540833333.333,0.123034620343,33.6309998405,38376759530.7,50369939385.0,1935.36421873,29.6541510863,0.88656052168,6.15333333333,18.1865842219,18.8564949349,3.53048063103,57.5521842802,2.4959357649,6.7173716559,-3066623333.33,-73.6178783136,7.6218551612,316.015521182,0.0,40.3003011121,57.7610701124,69.5164477972,1.33437936062,2.77531997541,0.00648397573814,43.4226605851,60.3748989331,12.1117972574,15.2079880831,0.0,97.9817962646,LKA,14600630141.2,30.4989043622,Sri Lanka,0.0,0.0,0.0,0.0,0.0,1.0,0.0,South Asia,1
138,0.0,77.1848924023,7.79463388176,0.0,0.250290626527,5.78777343042,34.5473484288,85.5237,0.0,226.26768346,0.0,0.0,0.0,0.0,-59324488.0767,0.0357950028308,1.43610013175,1646520652.02,1948120671.47,834.503063926,35.2028666434,1.31860802269,3.5818104199,17.9609455451,0.0,2.31349168798,29.3217416356,0.663956189022,31.0955731894,-724421604.864,2933.82857143,35.7592512329,64.978732982,0.0,100.0,57.0016032294,5.65068237341e-05,0.0,0.0,1.12769475108,13.3857136353,168.371145152,27.1629471623,62.3603375619,0.0,83.1944122314,LSO,362210462.205,19.5235340029,Lesotho,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sub-Saharan Africa,0
140,0.0,42.8495410044,3.44279968716,14.6765847348,1.57479601444,53.7374366611,0.0,0.0,81.9053106895,0.0,9.0,3.01249276872,19.5807655424,55.2527282412,-925971032.513,1.18328851905,34.309422916,41676468234.5,40402949611.4,13032.291517,31.0805187169,0.0,54.96,17.3059597933,0.0,1.1080392134,157.904699657,3.5626120068,0.0,-4708541105.27,-83.9792297825,3.39595872196,51.0154672987,0.0,4.50053612462,65.4766815959,0.0,30.9090106148,0.0,0.0,32.701895883,115.107021287,19.3163032798,35.2152264863,0.0,0.0,LTU,4354066772.65,10.4192778206,Lithuania,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,0
